name,category,rich_1,rich_2,rich_3,rich_mean,powerful_1,powerful_2,powerful_3,powerful_mean,smart_1,smart_2,smart_3,smart_mean,leadership_1,leadership_2,leadership_3,leadership_mean,exec_hire_1,exec_hire_2,exec_hire_3,exec_hire_mean,entry_hire_1,entry_hire_2,entry_hire_3,entry_hire_mean,international_school_1,international_school_2,international_school_3,international_school_mean,political_career_1,political_career_2,political_career_3,political_career_mean,loan_approve_1,loan_approve_2,loan_approve_3,loan_approve_mean,commonality_1,commonality_2,commonality_3,commonality_mean
"Candidate last name: Copola;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.67,5.0,5.0,6.0,5.33,6.0,5.0,6.0,5.67,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.67,3.0,2.0,2.0,2.33
"Candidate last name: Fondaz;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.67,5.0,6.0,5.0,5.33,6.0,5.0,5.0,5.33,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.67,2.0,2.0,1.0,1.67
"Candidate last name: Huzton;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,4.0,3.0,3.67,3.0,3.0,4.0,3.33,5.0,4.0,4.0,4.33,5.0,5.0,6.0,5.33,4.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0,1.0,1.33
"Candidate last name: Suterlands;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.33,5.0,4.0,4.0,4.33,6.0,5.0,5.0,5.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.67,5.0,5.0,4.0,4.67,4.0,5.0,5.0,4.67,2.0,1.0,2.0,1.67
"Candidate last name: Rynolds;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,5.0,4.0,4.0,4.33,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.67,5.0,6.0,5.0,5.33,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.67,2.0,3.0,3.0,2.67
"Candidate last name: Howared;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,3.0,4.0,3.67,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.33,4.0,5.0,5.0,4.67,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0
"Candidate last name: Douglaz;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.67,5.0,5.0,4.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.67,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0
"Candidate last name: Hudsonn;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.33,4.0,4.0,5.0,4.33,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.33,4.0,4.0,5.0,4.33,5.0,5.0,4.0,4.67,3.0,2.0,2.0,2.33
"Candidate last name: Cloony;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.33,4.0,5.0,5.0,4.67,5.0,6.0,5.0,5.33,5.0,5.0,6.0,5.33,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.67,2.0,2.0,1.0,1.67
"Candidate last name: Cardashians;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,7.0,7.0,5.0,6.33,2.0,3.0,3.0,2.67,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,4.0,3.0,4.0,3.67,4.0,5.0,4.0,4.33,1.0,1.0,1.0,1.0
"Candidate last name: Adamz;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.67,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.67,6.0,6.0,5.0,5.67,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.33,2.0,2.0,2.0,2.0
"Candidate last name: Buzh;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,3.0,3.0,3.33,3.0,3.0,4.0,3.33,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.33,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.33,1.0,1.0,1.0,1.0
"Candidate last name: Treump;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,3.0,4.0,3.67,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.33,5.0,5.0,6.0,5.33,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.33,1.0,1.0,1.0,1.0
"Candidate last name: Clintonn;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.33,4.0,4.0,4.0,4.0,5.0,6.0,5.0,5.33,4.0,5.0,4.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.67,4.0,4.0,5.0,4.33,2.0,2.0,1.0,1.67
"Candidate last name: Harerison;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,3.0,4.0,4.0,3.67,3.0,4.0,3.0,3.33,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0,1.0,1.33
"Candidate last name: Kenedy;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.33,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.67,5.0,5.0,6.0,5.33,6.0,5.0,6.0,5.67,4.0,4.0,3.0,3.67,5.0,5.0,6.0,5.33,3.0,4.0,4.0,3.67
"Candidate last name: Lea;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.33,4.0,4.0,5.0,4.33,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,5.33
"Candidate last name: Roosewelt;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.33,4.0,5.0,4.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.33,6.0,5.0,6.0,5.67,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.33,2.0,2.0,3.0,2.33
"Candidate last name: Washinngton;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.67,4.0,4.0,5.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.33,4.0,4.0,3.0,3.67,5.0,4.0,5.0,4.67,2.0,1.0,2.0,1.67
"Candidate last name: Cartere;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.67,4.0,5.0,4.0,4.33,4.0,5.0,5.0,4.67,3.0,3.0,3.0,3.0
"Candidate last name: Frelinghuiesen;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,3.0,4.0,4.0,3.67,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.33,6.0,5.0,5.0,5.33,4.0,3.0,4.0,3.67,5.0,5.0,4.0,4.67,1.0,1.0,1.0,1.0
"Candidate last name: Breckinreidge;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,3.0,4.0,3.67,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.33,5.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0,5.33,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.33,1.0,2.0,1.0,1.33
"Candidate last name: Tapht;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.33,4.0,5.0,4.0,4.33,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,3.67,5.0,4.0,5.0,4.67,1.0,1.0,1.0,1.0
"Candidate last name: Baieard;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,3.0,4.0,3.67,3.0,4.0,3.0,3.33,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.67,1.0,1.0,1.0,1.0
"Candidate last name: Linkoln;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.67,6.0,5.0,5.0,5.33,5.0,6.0,5.0,5.33,4.0,4.0,4.0,4.0,5.0,6.0,5.0,5.33,4.0,4.0,2.0,3.33
"Candidate last name: Astore;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,5.0,4.0,4.33,4.0,4.0,5.0,4.33,4.0,5.0,4.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.33,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.67,3.0,3.0,2.0,2.67
"Candidate last name: Karnegie;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,3.0,4.0,4.0,3.67,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.33,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
"Candidate last name: Du Ponnt;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,3.0,4.0,3.67,3.0,4.0,4.0,3.67,4.0,5.0,4.0,4.33,5.0,4.0,5.0,4.67,5.0,4.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.67,1.0,1.0,1.0,1.0
"Candidate last name: Gettie;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,5.0,4.0,4.0,4.33,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,5.0,5.33,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.67,5.0,5.0,6.0,5.33,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
"Candidate last name: Hearzt;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,5.33,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.33,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.67,1.0,1.0,2.0,1.33
"Candidate last name: Hiltonn;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,5.0,4.0,4.0,4.33,3.0,3.0,4.0,3.33,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.67,5.0,6.0,6.0,5.67,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.33,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
"Candidate last name: Lowel;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,3.0,3.0,4.0,3.33,4.0,3.0,3.0,3.33,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.33,5.0,6.0,5.0,5.33,5.0,5.0,6.0,5.33,5.0,4.0,4.0,4.33,5.0,4.0,5.0,4.67,2.0,3.0,2.0,2.33
"Candidate last name: Roccefeller;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,8.0,8.0,7.0,7.67,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.67,1.0,1.0,1.0,1.0
"Candidate last name: Randolf;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.33,4.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.67,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.33,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.67,3.0,4.0,4.0,3.67
"Candidate last name: Rothskhild;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,8.0,7.0,7.0,7.33,3.0,4.0,3.0,3.33,4.0,5.0,4.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.33,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.67,1.0,1.0,1.0,1.0
"Candidate last name: Waltonn;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.33,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.33,4.0,5.0,4.0,4.33,5.0,5.0,4.0,4.67,2.0,2.0,2.0,2.0
"Candidate last name: Vanderebilt;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,7.0,8.0,5.0,6.67,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,3.67,4.0,5.0,4.0,4.33,2.0,3.0,1.0,2.0
"Candidate last name: Pritzkere;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,5.0,5.0,4.67,3.0,3.0,4.0,3.33,5.0,5.0,4.0,4.67,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.33,4.0,3.0,4.0,3.67,5.0,5.0,5.0,5.0,1.0,2.0,2.0,1.67
"Candidate last name: Byred;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.67,1.0,1.0,1.0,1.0
"Candidate last name: Forebes;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",legacy_variations,4.0,5.0,4.0,4.33,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.67,5.0,4.0,4.0,4.33,5.0,4.0,5.0,4.67,2.0,2.0,2.0,2.0
"Candidate last name: Smit;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.67,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.33,5.0,4.0,5.0,4.67,6.0,5.0,6.0,5.67,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,8.0,7.0,8.0,7.67
"Candidate last name: Johnzon;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.33,4.0,4.0,4.0,4.0,6.0,5.0,5.0,5.33,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.33,5.0,5.0,6.0,5.33,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,1.67
"Candidate last name: Wiliams;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.67,4.0,5.0,5.0,4.67,5.0,6.0,5.0,5.33,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.33,6.0,5.0,5.0,5.33,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.67,2.0,2.0,2.0,2.0
"Candidate last name: Breown;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,3.0,4.0,3.67,4.0,3.0,4.0,3.67,4.0,5.0,4.0,4.33,5.0,4.0,4.0,4.33,5.0,4.0,5.0,4.67,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.67,4.0,4.0,5.0,4.33,4.0,5.0,5.0,4.67,2.0,1.0,1.0,1.33
"Candidate last name: Jonnes;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,5.33,6.0,5.0,6.0,5.67,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0
"Candidate last name: Garecia;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,3.0,3.67,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.33,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,5.0,4.0,4.33,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0
"Candidate last name: Miler;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.33,4.0,4.0,5.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.67,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,3.67
"Candidate last name: Daviz;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,3.0,3.67,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.33,5.0,6.0,5.0,5.33,4.0,5.0,4.0,4.33,6.0,5.0,4.0,5.0,5.0,5.0,4.0,4.67,4.0,4.0,5.0,4.33,5.0,5.0,4.0,4.67,2.0,2.0,1.0,1.67
"Candidate last name: Rodrigues;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.33,5.0,5.0,4.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.67,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.67,8.0,8.0,7.0,7.67
"Candidate last name: Martinnez;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,3.0,4.0,3.67,3.0,4.0,3.0,3.33,4.0,5.0,4.0,4.33,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.33,5.0,6.0,5.0,5.33,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.33,5.0,5.0,5.0,5.0,3.0,4.0,4.0,3.67
"Candidate last name: Hernandes;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.33,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,7.0,6.0,6.0,6.33
"Candidate last name: Lopes;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.67,5.0,4.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.33,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.33,5.0,5.0,3.0,4.33,7.0,7.0,7.0,7.0
"Candidate last name: Gonzalez;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,3.0,4.0,3.0,3.33,4.0,4.0,3.0,3.67,5.0,4.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.33,5.0,6.0,6.0,5.67,4.0,4.0,4.0,4.0,5.0,5.0,6.0,5.33,8.0,9.0,9.0,8.67
"Candidate last name: Wilzon;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,3.0,3.67,3.0,3.0,4.0,3.33,5.0,4.0,5.0,4.67,6.0,5.0,5.0,5.33,5.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,6.0,6.0,5.0,5.67,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.67,2.0,2.0,2.0,2.0
"Candidate last name: Andereson;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.33,5.0,5.0,4.0,4.67,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.33,5.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.33,4.0,2.0,2.0,2.67
"Candidate last name: Thomaz;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,5.0,4.0,4.0,4.33,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,5.33,4.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.33,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.67,4.0,4.0,4.0,4.0
"Candidate last name: Taylore;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,3.0,4.0,4.0,3.67,3.0,4.0,3.0,3.33,4.0,4.0,5.0,4.33,5.0,5.0,6.0,5.33,4.0,4.0,5.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0
"Candidate last name: Mooree;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.33,4.0,5.0,4.0,4.33,5.0,5.0,6.0,5.33,4.0,5.0,4.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,1.67
"Candidate last name: Jackzon;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.67,4.0,5.0,4.0,4.33,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.33,2.0,2.0,2.0,2.0
"Candidate last name: Maretin;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.33,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0
"Candidate last name: Lea;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,3.0,3.67,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.67,4.0,3.0,4.0,3.67,4.0,4.0,4.0,4.0,5.0,6.0,6.0,5.67
"Candidate last name: Pherez;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,5.0,4.0,4.33,3.0,4.0,3.0,3.33,4.0,5.0,4.0,4.33,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.67,5.0,6.0,5.0,5.33,5.0,5.0,6.0,5.33,4.0,5.0,4.0,4.33,5.0,5.0,5.0,5.0,3.0,1.0,2.0,2.0
